"order_id","customer_id","order_date","shipping_city","shipping_state","shipping_region","shipping_country","shipping_postal_code","shipping_date","shipping_mode","order_details_id","product_id","quantity","order_discount","order_profits","order_profit_ratio","order_sales","customer_name","customer_segment","product_name","product_category","product_subcategory","product_manufacturer"
"CA-2018-148691","163","2018-12-03 00:00:00","New York City","New York","East","United States","10009","2018-12-09 00:00:00","Standard Class","7544","232","1","0","2","0.48","3","Chuck Sachs","Consumer","Avery 520","Office Supplies","Labels","Avery"
"CA-2018-148691","163","2018-12-03 00:00:00","New York City","New York","East","United States","10009","2018-12-09 00:00:00","Standard Class","7545","1489","2","0.2","5","0.35","15","Chuck Sachs","Consumer","SpineVue Locking Slant-D Ring Binders by Cardinal","Office Supplies","Binders","Other"
"CA-2018-148691","163","2018-12-03 00:00:00","New York City","New York","East","United States","10009","2018-12-09 00:00:00","Standard Class","7546","700","5","0.2","29","0.35","84","Chuck Sachs","Consumer","GBC Premium Transparent Covers with Diagonal Lined Pattern","Office Supplies","Binders","GBC"
"CA-2018-148691","163","2018-12-03 00:00:00","New York City","New York","East","United States","10009","2018-12-09 00:00:00","Standard Class","7547","154","1","0","37","0.27","137","Chuck Sachs","Consumer","AT&T 1080 Corded phone","Technology","Phones","AT&T"
"CA-2018-148810","191","2018-06-26 00:00:00","Miami","Florida","South","United States","33180","2018-07-01 00:00:00","Standard Class","7548","223","6","0.2","5","0.34","14","Dan Reichenbach","Corporate","Avery 512","Office Supplies","Labels","Avery"
"CA-2018-148810","191","2018-06-26 00:00:00","Miami","Florida","South","United States","33180","2018-07-01 00:00:00","Standard Class","7549","831","3","0.2","-14","-0.05","274","Dan Reichenbach","Corporate","Hon Comfortask Task/Swivel Chairs","Furniture","Chairs","Hon"
"CA-2018-148922","710","2018-12-10 00:00:00","Jackson","Mississippi","South","United States","39212","2018-12-15 00:00:00","Second Class","7550","479","3","0","1","0.02","39","Stephanie Ulpright","Home Office","Cyber Acoustics AC-202b Speech Recognition Stereo Headset","Technology","Phones","Other"
"CA-2018-148922","710","2018-12-10 00:00:00","Jackson","Mississippi","South","United States","39212","2018-12-15 00:00:00","Second Class","7551","259","8","0","22","0.48","46","Stephanie Ulpright","Home Office","Avery Metallic Poly Binders","Office Supplies","Binders","Avery"
"CA-2018-148922","710","2018-12-10 00:00:00","Jackson","Mississippi","South","United States","39212","2018-12-15 00:00:00","Second Class","7552","1330","3","0","258","0.43","600","Stephanie Ulpright","Home Office","Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset","Technology","Accessories","Razer"
"CA-2018-148929","707","2018-09-07 00:00:00","New York City","New York","East","United States","10011","2018-09-11 00:00:00","Standard Class","7553","103","8","0","134","0.28","478","Stefania Perrino","Corporate","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers","Office Supplies","Storage","Advantus"
"CA-2018-148985","745","2018-11-11 00:00:00","Los Angeles","California","West","United States","90045","2018-11-15 00:00:00","Second Class","7554","486","4","0","12","0.34","35","Thomas Brumley","Home Office","Dax Clear Box Frame","Furniture","Furnishings","DAX"
"CA-2018-148992","149","2018-11-23 00:00:00","Chicago","Illinois","Central","United States","60623","2018-11-27 00:00:00","Standard Class","7555","1756","2","0.2","4","0.35","11","Chris Selesnick","Corporate","Xerox 1959","Office Supplies","Paper","Xerox"
"CA-2018-148999","257","2018-01-30 00:00:00","Miami","Florida","South","United States","33142","2018-02-04 00:00:00","Standard Class","7556","1205","4","0.2","-68","-0.16","419","Emily Burns","Consumer","Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum","Furniture","Chairs","Office Star"
"CA-2018-149048","110","2018-05-13 00:00:00","Columbus","Indiana","Central","United States","47201","2018-05-17 00:00:00","Standard Class","7557","788","3","0","7","0.49","15","Brian Moss","Corporate","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","Office Supplies","Paper","Hammermil"
"CA-2018-149048","110","2018-05-13 00:00:00","Columbus","Indiana","Central","United States","47201","2018-05-17 00:00:00","Standard Class","7558","1591","2","0","81","0.45","181","Brian Moss","Corporate","Tyvek Side-Opening Peel & Seel Expanding Envelopes","Office Supplies","Envelopes","Tyvek"
"CA-2018-149048","110","2018-05-13 00:00:00","Columbus","Indiana","Central","United States","47201","2018-05-17 00:00:00","Standard Class","7559","1551","2","0","95","0.18","530","Brian Moss","Corporate","Tennsco 6- and 18-Compartment Lockers","Office Supplies","Storage","Tennsco"
"CA-2018-149048","110","2018-05-13 00:00:00","Columbus","Indiana","Central","United States","47201","2018-05-17 00:00:00","Standard Class","7560","1275","3","0","159","0.27","588","Brian Moss","Corporate","Plantronics Calisto P620-M USB Wireless Speakerphone System","Technology","Phones","Plantronics"
"CA-2018-149048","110","2018-05-13 00:00:00","Columbus","Indiana","Central","United States","47201","2018-05-17 00:00:00","Standard Class","7561","897","3","0","412","0.45","915","Brian Moss","Corporate","Ibico Hi-Tech Manual Binding System","Office Supplies","Binders","Ibico"
"CA-2018-149076","688","2018-01-14 00:00:00","Los Angeles","California","West","United States","90036","2018-01-19 00:00:00","Standard Class","7562","1691","5","0","70","0.45","155","Sean O'Donnell","Consumer","Xerox 19","Office Supplies","Paper","Xerox"
"CA-2018-149146","687","2018-10-12 00:00:00","Monroe","North Carolina","South","United States","28110","2018-10-12 00:00:00","Same Day","7563","1788","2","0.2","3","0.34","8","Sean Miller","Home Office","Xerox 1989","Office Supplies","Paper","Xerox"
"CA-2018-149160","350","2018-11-23 00:00:00","Canton","Michigan","Central","United States","48187","2018-11-26 00:00:00","Second Class","7564","458","2","0","11","0.39","28","Janet Molinari","Corporate","Coloredge Poster Frame","Furniture","Furnishings","Other"
"CA-2018-149160","350","2018-11-23 00:00:00","Canton","Michigan","Central","United States","48187","2018-11-26 00:00:00","Second Class","7565","719","8","0","138","0.48","288","Janet Molinari","Corporate","GBC VeloBinder Manual Binding System","Office Supplies","Binders","GBC"
"CA-2018-149181","489","2018-05-08 00:00:00","Columbus","Ohio","East","United States","43229","2018-05-12 00:00:00","Standard Class","7566","739","2","0.3","-2","-0.04","48","Maribeth Dona","Consumer","Global Chrome Stack Chair","Furniture","Chairs","Global"
"CA-2018-149468","27","2018-05-20 00:00:00","Trenton","Michigan","Central","United States","48183","2018-05-20 00:00:00","Same Day","7567","1493","2","0","20","0.48","41","Allen Rosenblatt","Corporate","Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""","Office Supplies","Binders","Other"
"CA-2018-149489","188","2018-04-24 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-04-27 00:00:00","First Class","7568","267","2","0.7","-1","-0.83","1","Damala Kotsonis","Corporate","Avery Reinforcements for Hole-Punch Pages","Office Supplies","Binders","Avery"
"CA-2018-149489","188","2018-04-24 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-04-27 00:00:00","First Class","7569","705","2","0.7","-6","-0.77","8","Damala Kotsonis","Corporate","GBC ProClick Spines for 32-Hole Punch","Office Supplies","Binders","GBC"
"CA-2018-149489","188","2018-04-24 00:00:00","Philadelphia","Pennsylvania","East","United States","19143","2018-04-27 00:00:00","First Class","7570","66","2","0.2","12","0.13","99","Damala Kotsonis","Corporate","Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets","Office Supplies","Appliances","Acco"
"CA-2018-149559","418","2018-09-11 00:00:00","Long Beach","California","West","United States","90805","2018-09-12 00:00:00","Same Day","7571","1796","2","0","6","0.48","13","Karen Ferguson","Home Office","Xerox 1996","Office Supplies","Paper","Xerox"
"CA-2018-149559","418","2018-09-11 00:00:00","Long Beach","California","West","United States","90805","2018-09-12 00:00:00","Same Day","7572","3","2","0","11","0.49","22","Karen Ferguson","Home Office","#10 Self-Seal White Envelopes","Office Supplies","Envelopes","Other"
"CA-2018-149559","418","2018-09-11 00:00:00","Long Beach","California","West","United States","90805","2018-09-12 00:00:00","Same Day","7573","846","8","0.2","257","0.13","2054","Karen Ferguson","Home Office","Hon Pagoda Stacking Chairs","Furniture","Chairs","Hon"
"CA-2018-149699","140","2018-12-22 00:00:00","Los Angeles","California","West","United States","90008","2018-12-24 00:00:00","First Class","7574","956","5","0","142","0.3","475","Chad McGuire","Consumer","Kensington Expert Mouse Optical USB Trackball for PC or Mac","Technology","Accessories","Kensington"
"CA-2018-149706","19","2018-12-11 00:00:00","Palatine","Illinois","Central","United States","60067","2018-12-12 00:00:00","First Class","7575","602","7","0.2","23","0.2","116","Alejandro Savely","Corporate","Enermax Briskie RF Wireless Keyboard and Mouse Combo","Technology","Accessories","Enermax"
"CA-2018-149720","270","2018-06-04 00:00:00","Frisco","Texas","Central","United States","75034","2018-06-07 00:00:00","Second Class","7576","1183","6","0.6","-17","-0.58","30","Erin Mull","Consumer","Nu-Dell Executive Frame","Furniture","Furnishings","Nu-Dell"
"CA-2018-149853","589","2018-10-03 00:00:00","Hialeah","Florida","South","United States","33012","2018-10-09 00:00:00","Standard Class","7577","1811","3","0.2","5","0.35","16","Patrick O'Brill","Consumer","Xerox 208","Office Supplies","Paper","Xerox"
"CA-2018-149853","589","2018-10-03 00:00:00","Hialeah","Florida","South","United States","33012","2018-10-09 00:00:00","Standard Class","7578","860","5","0.2","1","0.06","18","Patrick O'Brill","Consumer","Hoover Portapower Portable Vacuum","Office Supplies","Appliances","Hoover"
"CA-2018-149881","568","2018-04-01 00:00:00","San Francisco","California","West","United States","94110","2018-04-03 00:00:00","First Class","7579","1390","8","0.15","85","0.18","483","Nick Crebassa","Corporate","Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black","Furniture","Bookcases","SAFCO"
"CA-2018-149881","568","2018-04-01 00:00:00","San Francisco","California","West","United States","94110","2018-04-03 00:00:00","First Class","7580","476","2","0.2","360","0.07","4800","Nick Crebassa","Corporate","Cubify CubeX 3D Printer Double Head Print","Technology","Machines","Cubify"
"CA-2018-149888","260","2018-11-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2018-11-13 00:00:00","Standard Class","7581","314","4","0.4","-140","-0.4","350","Emily Phan","Consumer","Bevis Rectangular Conference Tables","Furniture","Tables","Bevis"
"CA-2018-149888","260","2018-11-07 00:00:00","Philadelphia","Pennsylvania","East","United States","19120","2018-11-13 00:00:00","Standard Class","7582","940","5","0.4","-72","-0.2","360","Emily Phan","Consumer","Jabra Supreme Plus Driver Edition Headset","Technology","Phones","Jabra"
"CA-2018-149895","273","2018-09-08 00:00:00","Philadelphia","Pennsylvania","East","United States","19134","2018-09-12 00:00:00","Standard Class","7583","34","2","0.4","-47","-0.18","259","Eugene Barchas","Consumer","Aastra 6757i CT Wireless VoIP phone","Technology","Phones","Other"
"CA-2018-149944","486","2018-11-12 00:00:00","Longview","Washington","West","United States","98632","2018-11-16 00:00:00","Second Class","7584","1507","3","0","9","0.5","18","Maria Bertelson","Consumer","Staples","Office Supplies","Fasteners","Other"
"CA-2018-149944","486","2018-11-12 00:00:00","Longview","Washington","West","United States","98632","2018-11-16 00:00:00","Second Class","7585","663","2","0","22","0.29","76","Maria Bertelson","Consumer","Fellowes Superior 10 Outlet Split Surge Protector","Office Supplies","Appliances","Fellowes"
"CA-2018-150091","577","2018-10-12 00:00:00","Lakewood","New Jersey","East","United States","8701","2018-10-16 00:00:00","Standard Class","7586","1219","5","0","9","0.49","18","Nora Paige","Consumer","OIC Colored Binder Clips, Assorted Sizes","Office Supplies","Fasteners","Other"
"CA-2018-150091","577","2018-10-12 00:00:00","Lakewood","New Jersey","East","United States","8701","2018-10-16 00:00:00","Standard Class","7587","497","2","0","17","0.43","40","Nora Paige","Consumer","DAX Two-Tone Silver Metal Document Frame","Furniture","Furnishings","DAX"
"CA-2018-150091","577","2018-10-12 00:00:00","Lakewood","New Jersey","East","United States","8701","2018-10-16 00:00:00","Standard Class","7588","916","3","0","5","0.11","45","Nora Paige","Consumer","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","Technology","Accessories","Imation"
"CA-2018-150091","577","2018-10-12 00:00:00","Lakewood","New Jersey","East","United States","8701","2018-10-16 00:00:00","Standard Class","7589","735","5","0","129","0.06","2155","Nora Paige","Consumer","Global Adaptabilites Bookcase, Cherry/Storm Gray Finish","Furniture","Bookcases","Global"
"CA-2018-150189","784","2018-07-08 00:00:00","San Mateo","California","West","United States","94403","2018-07-10 00:00:00","First Class","7590","193","6","0","35","0.47","75","Vivek Gonzalez","Consumer","Avery 485","Office Supplies","Labels","Avery"
"CA-2018-150266","651","2018-11-25 00:00:00","Houston","Texas","Central","United States","77070","2018-11-30 00:00:00","Standard Class","7591","255","4","0.2","4","0.2","19","Rose O'Brian","Consumer","Avery Hi-Liter Smear-Safe Highlighters","Office Supplies","Art","Avery"
"CA-2018-150266","651","2018-11-25 00:00:00","Houston","Texas","Central","United States","77070","2018-11-30 00:00:00","Standard Class","7592","641","5","0.8","-180","-2.65","68","Rose O'Brian","Consumer","Fellowes Command Center 5-outlet power strip","Office Supplies","Appliances","Fellowes"
"CA-2018-150266","651","2018-11-25 00:00:00","Houston","Texas","Central","United States","77070","2018-11-30 00:00:00","Standard Class","7593","342","5","0.2","37","0.13","300","Rose O'Brian","Consumer","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","Technology","Phones","Other"
"CA-2018-150266","651","2018-11-25 00:00:00","Houston","Texas","Central","United States","77070","2018-11-30 00:00:00","Standard Class","7594","832","5","0.3","-24","-0.03","854","Rose O'Brian","Consumer","Hon Deluxe Fabric Upholstered Stacking Chairs","Furniture","Chairs","Hon"
"CA-2018-150420","305","2018-06-03 00:00:00","Bellingham","Washington","West","United States","98226","2018-06-08 00:00:00","Standard Class","7595","1274","10","0","363","0.33","1100","Giulietta Dortch","Corporate","Plantronics Audio 995 Wireless Stereo Headset","Technology","Accessories","Plantronics"
"CA-2018-150469","133","2018-01-26 00:00:00","San Francisco","California","West","United States","94109","2018-01-30 00:00:00","Standard Class","7596","326","8","0","6","0.48","12","Caroline Jumper","Consumer","Binder Clips by OIC","Office Supplies","Fasteners","OIC"
"CA-2018-150497","729","2018-07-20 00:00:00","Maple Grove","Minnesota","Central","United States","55369","2018-07-24 00:00:00","Standard Class","7597","898","2","0","331","0.45","736","Suzanne McNair","Corporate","Ibico Ibimaster 300 Manual Binding System","Office Supplies","Binders","Ibico"
"CA-2018-150504","322","2018-11-06 00:00:00","Dallas","Texas","Central","United States","75220","2018-11-12 00:00:00","Standard Class","7598","1456","2","0.2","2","0.1","18","Harry Greene","Consumer","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h","Office Supplies","Storage","Other"
